date;close;adjusted_close;dividend
21/02/2023 00:00;204.6;204.6;0
22/02/2023 00:00;203.99;203.99;0
23/02/2023 00:00;204.34;204.34;0
24/02/2023 00:00;201.82;201.82;0
27/02/2023 00:00;204.32;204.32;0
28/02/2023 00:00;203.66;203.66;0
01/03/2023 00:00;201.97;201.97;0
02/03/2023 00:00;203.55;203.55;0
03/03/2023 00:00;205.33;205.33;0
06/03/2023 00:00;205.47;205.47;0
07/03/2023 00:00;203.91;203.91;0
08/03/2023 00:00;204.12;204.12;0
09/03/2023 00:00;203.84;203.84;0
10/03/2023 00:00;201.14;201.14;0
13/03/2023 00:00;195.94;195.94;0
14/03/2023 00:00;199.02;199.02;0
15/03/2023 00:00;193.24;193.24;0
16/03/2023 00:00;195.83;195.83;0
17/03/2023 00:00;193.35;193.35;0
20/03/2023 00:00;195.58;195.58;0
21/03/2023 00:00;198.17;198.17;0
22/03/2023 00:00;198.55;198.55;0
23/03/2023 00:00;197.84;197.84;0
24/03/2023 00:00;195.47;195.47;0
27/03/2023 00:00;197.61;197.61;0
28/03/2023 00:00;197.36;197.36;0
29/03/2023 00:00;199.94;199.94;0
30/03/2023 00:00;201.96;201.96;0
31/03/2023 00:00;203.48;203.48;0
03/04/2023 00:00;203.46;203.46;0
04/04/2023 00:00;203.22;203.22;0
05/04/2023 00:00;203.11;203.11;0
06/04/2023 00:00;204.09;204.09;0
11/04/2023 00:00;205.2;205.2;0
12/04/2023 00:00;205.45;205.45;0
13/04/2023 00:00;206.52;206.52;0
14/04/2023 00:00;207.74;207.74;0
17/04/2023 00:00;207.75;207.75;0
18/04/2023 00:00;208.42;208.42;0
19/04/2023 00:00;208.33;208.33;0
20/04/2023 00:00;208.08;208.08;0
21/04/2023 00:00;208.52;208.52;0
24/04/2023 00:00;209.13;209.13;0
25/04/2023 00:00;208.38;208.38;0
26/04/2023 00:00;206.72;206.72;0
27/04/2023 00:00;207.32;207.32;0
28/04/2023 00:00;208.51;208.51;0
02/05/2023 00:00;206.14;206.14;0
03/05/2023 00:00;206.95;206.95;0
04/05/2023 00:00;205.99;205.99;0
05/05/2023 00:00;208.36;208.36;0
08/05/2023 00:00;209.28;209.28;0
09/05/2023 00:00;208.46;208.46;0
10/05/2023 00:00;207.25;207.25;0
11/05/2023 00:00;207.99;207.99;0
12/05/2023 00:00;208.86;208.86;0
15/05/2023 00:00;209.49;209.49;0
16/05/2023 00:00;208.64;208.64;0
17/05/2023 00:00;208.2;208.2;0
18/05/2023 00:00;209.8;209.8;0
19/05/2023 00:00;211.53;211.53;0
22/05/2023 00:00;210.71;210.71;0
23/05/2023 00:00;209.68;209.68;0
24/05/2023 00:00;205.91;205.91;0
25/05/2023 00:00;205.8;205.8;0
26/05/2023 00:00;207.77;207.77;0
29/05/2023 00:00;207.47;207.47;0
30/05/2023 00:00;205.6;205.6;0
31/05/2023 00:00;203.54;203.54;0
01/06/2023 00:00;205.06;205.06;0
02/06/2023 00:00;208.2;208.2;0
05/06/2023 00:00;207.25;207.25;0
06/06/2023 00:00;208.12;208.12;0
07/06/2023 00:00;207.62;207.62;0
08/06/2023 00:00;207.58;207.58;0
09/06/2023 00:00;207.13;207.13;0
12/06/2023 00:00;207.59;207.59;0
13/06/2023 00:00;208.8;208.8;0
